id,name,latitude,longitude,address,currently_open,pv_current_in,pv_energy_level,rate_current,rate_predicted,active,last_updated
1a4b453d-cba7-4edd-8137-918bf3cd1a94,Geylang/Ubi Avenue 1/Blk 326,1.327319,103.904146,326 Ubi Avenue 1,1,0,0,0.28,,1,2023-07-16 13:15:12.027841
2f5ca164-a4e6-4bcf-bcf6-f77422fe93e1,Geylang/52 Sims Place/Along Sims Place,1.316531,103.880106,52 Sims Place,1,0,0,0.38,,1,2023-07-16 13:15:12.027841
2d8e73b1-e16e-4afd-ade1-3d4724175ca7,Marine Parade/Across 343 Telok Karau Road/Beside St'Patrick's Court,1.308605,103.912432,Across 343 Telok Kurau Road,1,0,0,0.67,,1,2023-07-16 13:15:12.027841
72bf5011-0d86-4731-ba58-2f57ed01473e,Hougang/Hougang Street 92/Blk 941A/Deck 1A,1.374287,103.87912,941A Hougang Street 92,1,0,0,0.42,,1,2023-07-16 13:15:12.027841
21c0d29d-23ef-410d-b5fb-a03eda98d8f7,Jurong West/Jurong West Street 91/Blk 903,1.339625,103.686256,903 Jurong West Street 91,1,0,0,0.41,,1,2023-07-16 13:15:12.027841
991d19ff-99dc-43da-8833-e0fb10f434f4,Toa Payoh/Potong Pasir Avenue 1/Blk 117,1.336558,103.863104,117 Potong Pasir Avenue 1,1,0,0,0.39,,1,2023-07-16 13:15:12.027841
07a5aa7c-d46a-45b6-baf8-7d21c1f234a5,Yishun/Yishun Ring Road/Blk 165,1.4355487,103.8320274,165 Yishun Ring Road,1,0,0,0.31,,1,2023-07-16 13:15:12.027841
5d4e14f6-801a-4a1f-a951-18e9302d0118,Punggol/Punggol Walk/Blk 213/Deck 1A,1.400134,103.898428,213 Punggol Walk,1,0,0,0.36,,1,2023-07-16 13:15:12.027841
a5644a13-211e-4e9a-adbf-6f8633c44511,Hougang/Hougang Avenue 2/Blk 707,1.366507,103.888389,707 Hougang Avenue 2,1,0,0,0.32,,1,2023-07-16 13:15:12.027841
6b26eeb0-f7ec-4f6d-9cfa-ddfa55cb1b49,Bedok/Bedok Reservoir Road/Blk 609,1.33135,103.912391,609 Bedok Reservoir Road,1,0,0,0.34,,1,2023-07-16 13:15:12.027841
