id,name,latitude,longitude,address,provider,connectors,online,kilowatts,twenty_four_hours,last_updated
13cb6a22-3467-43fc-9f1c-7a1f850dae11,Hougang/Hougang Avenue 2/Blk 707,1.366507,103.888389,707 Hougang Avenue 2,Bluecharge,2,TRUE,32,TRUE,2023-05-27 17:48:35.390693
479e8682-768f-4571-873e-09854ed9e66e,Bedok/Bedok Reservoir Road/Blk 609,1.33135,103.912391,609 Bedok Reservoir Road,Bluecharge,1,TRUE,34,TRUE,2023-05-27 17:48:35.390693
598445b2-fd22-4651-b6bd-8acece564189,Jurong East/Jurong East Street 13/Blk 116,1.339583,103.734451,116 Jurong East Street 13,Bluecharge,0,TRUE,41,TRUE,2023-05-27 17:48:35.390693
31a1ea42-dcb1-4d52-863a-7a1a2200ae98,Bukit Batok/Bukit Batok East Avenue 5/Blk 241A/Deck 1A,1.350931,103.755227,241A Bukit Batok East Avenue 5,Bluecharge,1,TRUE,54,TRUE,2023-05-27 17:48:35.390693
0b9be15e-6730-4410-bc54-8cfbd6b2e1b1,Hougang/Hougang Street 31/Blk 373A/Deck B1B,1.362366,103.890053,373A Hougang Street 31,Bluecharge,1,TRUE,43,TRUE,2023-05-27 17:48:35.390693
1e786a40-d28d-4ada-8f20-8ea6ee371528,Pasir Ris/Pasir Ris Drive 6/Blk 417,1.372102,103.955033,417 Pasir Ris Drive 6,Bluecharge,1,TRUE,35,TRUE,2023-05-27 17:48:35.390693
ee6929cc-c14d-4ff0-a455-2352122d63a5,Serangoon/Serangoon Avenue 4/Blk 212,1.356934,103.873229,212 Serangoon Avenue 4,Bluecharge,2,TRUE,36,TRUE,2023-05-27 17:48:35.390693
8c184c4b-7b56-47a3-b6a0-8befbdae52e2,Hougang/Hougang Avenue 9/Blk 966A/Deck 1A,1.377891,103.877869,966A Hougang Avenue 9,Bluecharge,3,TRUE,41,TRUE,2023-05-27 17:48:35.390693
a0f01b05-e23b-4fe6-912c-4dfe73912c70,Sengkang/Anchorvale Street/Blk 329/Deck 1A,1.39634,103.889296,329 Anchorvale Street,Bluecharge,1,TRUE,42,TRUE,2023-05-27 17:48:35.390693
9a139d74-eef3-42f5-81bf-d15ca7b6f17c,Choa Chu Kang/Choa Chu Kang Crescent/Blk 678A/Deck 1B,1.401978,103.74481,678A Choa Chu Kang Crescent,Bluecharge,2,TRUE,53,TRUE,2023-05-27 17:48:35.390693
c21f6a77-c271-4f7e-983e-686613ab5962,Ang Mo Kio/Ang Mo Kio Avenue 4/Blk 114,1.372293,103.836312,114 Ang Mo Kio Avenue 4,Bluecharge,0,TRUE,38,TRUE,2023-05-27 17:48:35.390693
0ac275fb-8629-469a-aaaf-c18f91f0776b,Kallang/Bendemeer Road/Blk 10/Deck 1A,1.315203,103.860333,10 Bendemeer Road,Bluecharge,4,TRUE,37,TRUE,2023-05-27 17:48:35.390693
bf8fe419-e290-4e2f-8ad7-2221bf98d4d0,Ang Mo Kio/Ang Mo Kio Avenue 6/Blk 647,1.378898,103.843833,647 Ang Mo Kio Avenue 6,Bluecharge,3,TRUE,38,TRUE,2023-05-27 17:48:35.390693
e6fe8221-f590-4d6a-be39-91c412053381,Bedok/Bedok North Street 3/Blk 534,1.333285,103.92394,534 Bedok North Street 3,Bluecharge,0,TRUE,34,TRUE,2023-05-27 17:48:35.390693
15095aae-016b-490a-9b08-542d6501d68a,Queenstown/Commonwealth Drive/Blk 117 (Beside Blk 117 Open Space Carpark),1.306972,103.799566,117 Commonwealth Drive,Bluecharge,4,TRUE,73,TRUE,2023-05-27 17:48:35.390693
f97c14e8-1d36-4d01-a511-e18113ed1b68,Kallang/Jalan Rajah/Blk 103,1.327411,103.852514,103 Jalan Rajah,Bluecharge,2,TRUE,27,TRUE,2023-05-27 17:48:35.390693
e86973e6-eba6-4f9f-941e-24a0211d55aa,Bukit Batok/Bukit Batok Street 33/Blk 319,1.361125,103.746545,319 Bukit Batok Street 33,Bluecharge,3,TRUE,41,TRUE,2023-05-27 17:48:35.390693
7fe83ab9-fb23-40a3-bc1b-ec075956a7e5,Bishan/Bishan Street 12/Blk 112,1.346756,103.848871,112 Bishan Street 12,Bluecharge,3,TRUE,31,TRUE,2023-05-27 17:48:35.390693
de4904b1-3a98-495c-ac28-1a4228e0c9e1,Sengkang/Fernvale Street/Blk 472/Deck 1A,1.396952,103.881727,472 Fernvale Street,Bluecharge,0,TRUE,40,TRUE,2023-05-27 17:48:35.390693
19279a24-bfba-4a1d-bafb-2d6d6e35722c,Yishun/Yishun Street 51/Blk 513/Deck 2,1.415984,103.844221,513 Yishun Street 51,Bluecharge,0,TRUE,38,TRUE,2023-05-27 17:48:35.390693
00106420-ecce-421f-a1c4-5c104e4943d8,Sengkang/Compassvale Road/Blk 203/Deck 1A,1.387328,103.895393,203 Compassvale Road,Bluecharge,1,TRUE,41,TRUE,2023-05-27 17:48:35.390693
bf3770ff-e5df-48a5-982a-684eac31736b,Serangoon/Serangoon North Avenue 4/Blk 512A/Deck 1B,1.371005,103.8751,512A Serangoon North Avenue 4,Bluecharge,4,TRUE,51,TRUE,2023-05-27 17:48:35.390693
080616df-d197-400c-ba0e-77849d94e98c,Ang Mo Kio/Ang Mo Kio Street 51/Blk 590/Deck 1A,1.371634,103.853064,590 Ang Mo Kio Street 51,Bluecharge,0,TRUE,47,TRUE,2023-05-27 17:48:35.390693
2f8a4f68-37e9-43e5-a35b-31ccef4ef762,Sengkang/Compassvale Walk/Blk 236A/Deck 1B,1.390343,103.900021,236A Compassvale Walk,Bluecharge,0,TRUE,42,TRUE,2023-05-27 17:48:35.390693
d081876c-43af-4f5d-b246-4e398327f2c6,Queenstown/Ghim Moh Road/Blk 2A/Deck 1,1.312774,103.787393,2A Ghim Moh Road,Bluecharge,4,TRUE,38,TRUE,2023-05-27 17:48:35.390693
861b1597-f820-433c-ba05-ea58820b2745,Central/9 Raffles Place/Republic Plaza/Level 4,1.283658,103.850455,"9 Raffles Place, Republic Plaza",Bluecharge,4,TRUE,46,TRUE,2023-05-27 17:48:35.390693
2eda033f-8e0e-486f-8d8a-6412132fb09d,Choa Chu Kang/Choa Chu Kang Avenue 4/Lot one/Deck B2,1.38525,103.744922,21 Choa Chu Kang Avenue 4,Bluecharge,0,TRUE,52,TRUE,2023-05-27 17:48:35.390693
33c83e33-1b21-4e2d-aadd-73c8c3bca439,Sentosa/50 Beach View/Basement/Beach Station(Near Beach Station Escalator),1.251171,103.819188,50 Beach View,Bluecharge,4,TRUE,74,TRUE,2023-05-27 17:48:35.390693
ae9ab8ae-0d48-461b-b9e6-531f07df1dd8,Central/1 Esplanade Drive/Basement 1/Lift Lobby B,1.289691,103.85577,1 Esplanade Drive,Bluecharge,4,TRUE,49,TRUE,2023-05-27 17:48:35.390693
da20f170-a3e7-4850-9ab5-dc502c918c8a,Sentosa/1 Cove Avenue/Sentosa Cove/Blk B/Level 2,1.247741,103.840256,"1 Cove Avenue, Sentosa Cove",Bluecharge,2,TRUE,48,TRUE,2023-05-27 17:48:35.390693
fd7a5664-ffea-407d-b166-61209117702e,Central/3E River Valley Road/Clark Quay Blk E/Level 3,1.290715,103.846146,3E River Valley Road,Bluecharge,4,TRUE,53,TRUE,2023-05-27 17:48:35.390693
b69ab062-1b99-4245-b855-fbe71916d679,Kallang/Cambridge Road/Blk 43 (Opposite NTUC),1.314899,103.849479,43 Cambridge Road,Bluecharge,4,TRUE,45,TRUE,2023-05-27 17:48:35.390693
